339.735	59.27
340.108	48.58
340.482	36.05
340.855	32.05
341.228	23.44
341.602	10.53
341.975	-4.32
342.348	-14.55
342.721	-15.95
343.094	-17.45
343.468	-21.97
343.841	-27.68
344.214	-24.02
344.587	-18.64
344.96	-11.53
345.333	-3.79
345.706	8.59
346.079	17.41
346.452	25.27
346.824	32.59
347.197	40.66
347.57	45.5
347.943	48.73
348.316	55.29
348.688	61.32
349.061	69.17
349.434	82.19
349.806	88.22
350.179	101.67
350.552	103.93
350.924	107.05
351.297	113.83
351.669	123.62
352.042	116.31
352.414	119.54
352.787	117.81
353.159	124.92
353.531	129.65
353.904	130.62
354.276	129.76
354.648	133.96
355.02	133.74
355.393	139.01
355.765	140.63
356.137	138.26
356.509	138.8
356.881	139.98
357.253	149.67
357.625	150.1
357.997	147.08
358.369	150.74
358.741	148.7
359.113	149.45
359.485	160.32
359.857	159.24
360.229	163.76
360.6	170.44
360.972	169.04
361.344	169.68
361.716	167.96
362.087	153.33
362.459	147.62
362.831	146.01
363.202	134.71
363.574	128.04
363.945	129.11
364.317	129.22
364.688	133.42
365.06	130.08
365.431	131.59
365.803	135.68
366.174	139.44
366.545	136.22
366.917	138.04
367.288	135.35
367.659	136
368.03	138.91
368.402	136.54
368.773	134.39
369.144	139.98
369.515	138.15
369.886	140.41
370.257	147.41
370.628	141.17
370.999	138.8
371.37	139.66
371.741	139.98
372.112	137.72
372.483	141.81
372.853	133.74
373.224	134.49
373.595	146.01
373.966	143.64
374.336	138.47
374.707	145.9
375.078	147.41
375.448	175.6
375.819	176.03
376.19	169.04
376.56	168.07
376.931	172.26
377.301	166.35
377.671	159.35
378.042	134.92
378.412	127.71
378.783	128.47
379.153	129.76
379.523	127.82
379.893	129.87
380.264	129.44
380.634	131.37
381.004	140.52
381.374	139.01
381.744	149.02
382.114	147.19
382.484	148.81
382.854	147.84
383.224	148.16
383.594	151.39
383.964	157.84
384.334	155.05
384.704	164.73
385.074	165.27
385.444	169.04
385.814	172.59
386.183	167.42
386.553	161.07
386.923	153.54
387.292	148.05
387.662	145.9
388.032	146.01
388.401	142.99
388.771	141.92
389.14	144.93
389.51	145.36
389.879	146.12
390.248	150.85
390.618	152.36
390.987	146.33
391.356	147.84
391.726	149.67
392.095	148.91
392.464	146.22
392.833	138.26
393.203	131.91
393.572	136.54
393.941	136.86
394.31	130.4
394.679	135.46
395.048	135.68
395.417	137.29
395.786	150.42
396.155	143.43
396.524	170.22
396.893	177.11
397.261	173.34
397.63	173.13
397.999	170.76
398.368	164.62
398.736	169.36
399.105	156.02
399.474	152.68
399.842	155.05
400.211	161.72
400.579	164.52
400.948	160.32
401.317	164.41
401.685	149.24
402.053	144.93
402.422	146.44
402.79	142.89
403.158	140.52
403.527	139.23
403.895	133.85
404.263	134.71
404.632	136.65
405	134.49
405.368	126.42
405.736	129.44
406.104	128.36
406.472	129.11
406.84	126.85
407.208	130.51
407.576	136.97
407.944	136.97
408.312	136.65
408.68	140.2
409.048	136.97
409.415	142.46
409.783	145.47
410.151	135.57
410.519	142.89
410.886	146.44
411.254	148.59
411.622	153.76
411.989	155.59
412.357	149.13
412.724	156.02
413.092	151.71
413.459	151.5
413.827	145.25
414.194	145.58
414.561	144.72
414.929	148.7
415.296	144.29
415.663	147.51
416.03	145.79
416.398	151.17
416.765	151.07
417.132	144.61
417.499	145.04
417.866	149.88
418.233	151.39
418.6	155.59
418.967	153.54
419.334	149.45
419.701	152.25
420.068	153.86
420.435	153.97
420.802	151.07
421.168	152.68
421.535	154.62
421.902	160.21
422.269	157.31
422.635	147.51
423.002	141.81
423.369	144.18
423.735	137.94
424.102	137.72
424.468	135.68
424.835	136.75
425.201	145.04
425.567	149.13
425.934	147.62
426.3	143.64
426.667	143.96
427.033	142.78
427.399	146.87
427.765	149.67
428.131	152.89
428.498	158.81
428.864	164.73
429.23	164.3
429.596	163.23
429.962	162.69
430.328	164.73
430.694	161.93
431.06	156.02
431.426	155.37
431.792	154.08
432.157	153.33
432.523	154.94
432.889	151.71
433.255	153.22
433.62	150.63
433.986	152.25
434.352	151.17
434.717	155.37
435.083	153.65
435.448	151.07
435.814	150.96
436.179	157.95
436.545	155.48
436.91	158.28
437.276	156.45
437.641	161.5
438.006	160.54
438.372	157.74
438.737	155.8
439.102	153.54
439.467	162.26
439.832	162.04
440.197	154.94
440.563	163.12
440.928	169.68
441.293	164.19
441.658	170
442.023	158.49
442.387	164.62
442.752	169.14
443.117	166.13
443.482	162.15
443.847	170.65
444.212	174.74
444.576	179.91
444.941	182.6
445.306	186.47
445.67	188.41
446.035	191.63
446.399	194.65
446.764	190.34
447.128	191.85
447.493	192.17
447.857	197.88
448.222	201
448.586	207.02
448.95	207.99
449.315	213.8
449.679	214.77
450.043	211.33
450.407	206.92
450.772	205.19
451.136	205.19
451.5	205.84
451.864	204.01
452.228	206.92
452.592	215.42
452.956	218.21
453.32	223.16
453.684	222.63
454.047	223.38
454.411	222.3
454.775	218.21
455.139	213.37
455.503	212.73
455.866	208.53
456.23	205.62
456.594	201.21
456.957	204.01
457.321	211.97
457.684	217.46
458.048	220.26
458.411	221.44
458.775	218.97
459.138	222.73
459.501	217.78
459.865	212.83
460.228	213.26
460.591	207.67
460.955	206.7
461.318	208.21
461.681	208.42
462.044	211.76
462.407	214.13
462.77	209.82
463.133	211.65
463.496	212.4
463.859	204.23
464.222	204.87
464.585	203.9
464.948	201.53
465.311	199.06
465.674	202.07
466.036	200.24
466.399	216.92
466.762	219.51
467.124	218.65
467.487	214.34
467.85	213.69
468.212	204.12
468.575	200.03
468.937	193.14
469.3	193.14
469.662	191.63
470.024	192.39
470.387	189.59
470.749	203.26
471.111	207.45
471.474	205.95
471.836	203.36
472.198	204.98
472.56	204.01
472.922	207.45
473.284	200.14
473.646	204.23
474.008	205.09
474.37	205.84
474.732	208.21
475.094	212.4
475.456	206.59
475.818	208.21
476.18	194.97
476.542	193.89
476.903	183.35
477.265	183.35
477.627	179.8
477.988	187.12
478.35	180.23
478.711	180.23
479.073	176.68
479.435	179.58
479.796	178.18
480.157	176.14
480.519	172.91
480.88	174.74
481.241	179.69
481.603	183.03
481.964	189.16
482.325	196.37
482.686	201.64
483.048	207.35
483.409	208.64
483.77	213.16
484.131	219.61
484.492	221.77
484.853	214.88
485.214	212.08
485.575	207.56
485.936	210.68
486.296	210.9
486.657	201.97
