339.735	0
340.108	0
340.482	0
340.855	0
341.228	0
341.602	93.2194549726084
341.975	73.0760296665969
342.348	58.6041256016802
342.721	41.9323812977563
343.094	23.1418493648238
343.468	0.495999911228814
343.841	-14.6072024677052
344.214	-19.4024440826066
344.587	-22.2751759126501
344.96	-23.1452929709284
345.333	-25.2231379358573
345.706	-27.5069909195334
346.079	-24.1101972527588
346.452	-16.8706477228525
346.824	-6.23489169494167
347.197	5.96248650720357
347.57	14.5480129417981
347.943	24.6827187261281
348.316	36.8771687264372
348.688	45.2665283682196
349.061	51.9345369905766
349.434	56.8664648543754
349.806	62.6090110410989
350.179	72.8823262573297
350.552	81.4703018319557
350.924	87.1000932618663
351.297	92.7881592956794
351.669	102.579913938176
352.042	111.759828541546
352.414	117.340380637376
352.787	121.970466454479
353.159	128.756230392052
353.531	134.763343816954
353.904	138.631426893939
354.276	137.533635500332
354.648	138.699052929397
355.02	147.041897737571
355.393	153.10207277482
355.765	154.322610763817
356.137	152.831910942719
356.509	155.6985185618
356.881	161.131540861265
357.253	162.800795224567
357.625	160.103533001596
357.997	159.065615594113
358.369	156.543491679937
358.741	154.643034694558
359.113	153.388091914956
359.485	151.052068847264
359.857	146.7843487492
360.229	142.197743733488
360.6	139.259772744088
360.972	144.907352247505
361.344	151.109944750579
361.716	153.449463787943
362.087	156.895618552669
362.459	161.351338749777
362.831	164.212939106779
363.202	163.224213728904
363.574	157.996289177101
363.945	155.916184578792
364.317	155.691634789199
364.688	151.811488052905
365.06	147.244057210319
365.431	144.181601846684
365.803	143.341420856303
366.174	141.322751315784
366.545	137.021324754867
366.917	132.368895426179
367.288	134.909782107403
367.659	140.095817053396
368.03	142.691417215857
368.402	142.507632991142
368.773	142.848531070354
369.144	145.450286508542
369.515	149.190845743721
369.886	149.105414646629
370.257	146.05578456926
370.628	143.791881371723
370.999	145.545897858138
371.37	148.767780840946
371.741	149.912509468969
372.112	152.119702135813
372.483	152.888229514274
372.853	154.133754094519
373.224	155.398229218443
373.595	154.010166357133
373.966	150.614598515634
374.336	148.792616957724
374.707	146.412349578884
375.078	142.038543201579
375.448	140.47703011675
375.819	140.766754866621
376.19	143.261239022844
376.56	148.293062001135
376.931	161.910573462291
377.301	171.738046194344
377.671	173.657981021673
378.042	174.551638829401
378.412	175.466199129747
378.783	173.676337357947
379.153	169.932147626115
379.523	159.513951105299
379.893	150.220532549275
380.264	149.433200464972
380.634	149.493291554799
381.004	149.566817314169
381.374	150.118271231656
381.744	151.14963892431
382.114	149.055107708272
382.484	147.903508599669
382.854	150.129598815031
383.224	151.039836247594
383.594	152.407253116299
383.964	153.224861147393
384.334	150.786244059949
384.704	155.616377908026
385.074	162.790179877105
385.444	162.358683214195
385.814	160.11023346569
386.183	162.067289772858
386.553	163.488911113789
386.923	161.3486032159
387.292	154.916429559943
387.662	150.418322699788
388.032	151.997016041152
388.401	154.94097430532
388.771	154.618062889281
389.14	156.164205520218
389.51	160.702938803247
389.879	164.428273934151
390.248	164.713867624495
390.618	162.692114040835
390.987	162.250831634687
391.356	158.453222523536
391.726	154.488783054413
392.095	153.553960686162
392.464	149.112697898982
392.833	143.81516280108
393.203	140.696539995659
393.572	139.379508749117
393.941	138.667435859297
394.31	138.72033039827
394.679	142.466556380381
395.048	146.509510983455
395.417	149.720224577043
395.786	152.272538136323
396.155	151.673702461446
396.524	151.50591488682
396.893	151.30637545938
397.261	152.646623713045
397.63	154.778128583537
397.999	169.09995127022
398.368	185.481118794479
398.736	191.165207228756
399.105	194.21840662053
399.474	193.182932281339
399.842	187.385259807386
400.211	184.954218161797
400.579	180.489905858533
400.948	174.148156815755
401.317	169.397137414448
401.685	166.819913017895
402.053	168.275940208088
402.422	170.174546431368
402.79	169.898226560722
403.158	161.949718810419
403.527	154.09544637512
403.895	153.178021477722
404.263	153.649629292831
404.632	156.424931636771
405	157.966344272275
405.368	158.363057822312
405.736	158.752314484236
406.104	159.58699005675
406.472	161.837282663894
406.84	160.723256057939
407.208	157.262600678278
407.576	155.574707287178
407.944	152.727319816255
408.312	150.618664762383
408.68	148.077420109089
409.048	152.724755960379
409.415	159.128855861849
409.783	161.505151947663
410.151	162.38093743328
410.519	161.683896095704
410.886	161.995361922254
411.254	164.908168525541
411.622	158.082422684606
411.989	151.757303649348
412.357	149.807701787666
412.724	147.049058518006
413.092	150.631683556976
413.459	150.428152948175
413.827	146.106443827881
414.194	146.897001950507
414.561	145.832236680127
414.929	145.070853947271
415.296	147.359614625464
415.663	146.469722677218
416.03	148.575952085247
416.398	155.185931300178
416.765	157.423723132827
417.132	156.533868483718
417.499	156.115116401177
417.866	158.510109427202
418.233	161.622953578004
418.6	158.73423027154
418.967	155.296395736154
419.334	156.584953253056
419.701	160.875407654167
420.068	165.091732382841
420.435	165.383931880939
420.802	163.065149842908
421.168	163.873382820143
421.535	163.594980639679
421.902	164.056422535286
422.269	165.283439658935
422.635	164.490873999064
423.002	165.391091875986
423.369	168.47587228298
423.735	171.806810908011
424.102	174.027595273002
424.468	170.11410166235
424.835	167.409204257757
425.201	169.125244923817
425.567	165.083796358733
425.934	160.940939889009
426.3	159.829595543897
426.667	157.592507492527
427.033	159.525678712848
427.399	161.920054225688
427.765	160.772928635697
428.131	165.938965863334
428.498	171.347850511801
428.864	171.16941715066
429.23	170.449474104054
429.596	167.992356390303
429.962	163.513244832025
430.328	161.333186743948
430.694	159.428804518966
431.06	156.011171996523
431.426	156.713650270476
431.792	160.695612183953
432.157	163.995495685331
432.523	167.814375566845
432.889	174.511286054907
433.255	180.302992254493
433.62	184.282028283978
433.986	186.266436445183
434.352	183.715159825553
434.717	185.549885176449
435.083	190.195975572444
435.448	184.887774418971
435.814	175.654963881683
436.179	172.613270283312
436.545	174.380242293196
436.91	178.022437459817
437.276	181.183541357211
437.641	182.236571613679
438.006	183.441430597806
438.372	184.774569295118
438.737	182.904545698167
439.102	178.655230867352
439.467	177.958726797917
439.832	177.279054895847
440.197	176.025528963654
440.563	179.45277968004
440.928	183.32783468057
441.293	182.859813651182
441.658	180.523305559261
442.023	175.649541648969
442.387	167.754537632537
442.752	164.156543610767
443.117	165.341557960824
443.482	167.026595392376
443.847	166.162755772022
444.212	166.784080494395
444.576	172.911982755287
444.941	183.061250523163
445.306	190.002990451725
445.67	192.10204354445
446.035	193.448477150782
446.399	199.18302744255
446.764	205.109007611077
447.128	204.268275190945
447.493	200.917819375815
447.857	200.375240522609
448.222	201.057106315897
448.586	201.587833200103
448.95	203.191964204121
449.315	203.557168265275
449.679	204.444800609513
450.043	204.253506363464
450.407	204.485107515913
450.772	206.520412499516
451.136	208.787499989609
451.5	212.815937954767
451.864	216.385580163062
452.228	219.823965967441
452.592	225.902225491553
452.956	226.39858775638
453.32	224.645247351201
453.684	227.071783701279
454.047	228.133617869608
454.411	231.113423624185
454.775	234.541082346649
455.139	237.320614032388
455.503	244.800008439871
455.866	250.830622114024
456.23	252.335948475586
456.594	252.326793841131
456.957	251.708194810693
457.321	253.26339754329
457.684	254.450972598547
458.048	254.09440130665
458.411	252.59648381976
458.775	246.564565547426
459.138	243.215184950041
459.501	243.149678840046
459.865	242.061170477893
460.228	241.037165678275
460.591	238.208474842876
460.955	233.957327157165
461.318	235.186031915034
461.681	237.7700271036
462.044	240.787073180825
462.407	243.552144201199
462.77	239.956863273956
463.133	235.769671425053
463.496	235.728539099714
463.859	235.403528270567
464.222	231.63487537192
464.585	221.702638070917
464.948	212.951996292132
465.311	213.548215296238
465.674	215.337842432585
466.036	214.786155312201
466.399	214.397424400231
466.762	214.724924229318
467.124	216.972548342571
467.487	217.56091708321
467.85	217.04036983512
468.212	217.193300155728
468.575	213.723003600281
468.937	210.398094674015
469.3	210.462810222812
469.662	210.291558244764
470.024	208.915854876897
470.387	205.918730784389
470.749	205.045887840408
471.111	208.082517145256
471.474	209.172197219328
471.836	205.601188486574
472.198	210.735969240913
472.56	220.409697104758
472.922	222.722824936992
473.284	220.614631167909
473.646	217.578599674784
474.008	218.230903965712
474.37	221.570188767013
474.732	217.457591584069
475.094	210.586056874306
475.456	211.905441645963
475.818	214.721100820404
476.18	215.682975884704
476.542	217.128908628014
476.903	218.914192241081
477.265	218.345751050809
477.627	218.984101425991
477.988	216.522591871949
478.35	215.44555799056
478.711	220.741327033011
479.073	222.035037165327
479.435	221.851700197402
479.796	227.215825188407
480.157	227.51270410048
480.519	223.121137739117
480.88	222.641080474026
481.241	222.660834743867
481.603	222.823302673022
481.964	222.533627569064
482.325	218.747795355053
482.686	219.034355071923
483.048	225.753587630312
483.409	227.150961628794
483.77	224.56845048471
484.131	225.590481110028
484.492	227.493657307113
484.853	228.160770944523
485.214	227.418730917899
485.575	226.281310599477
485.936	224.825501633359
486.296	225.656665977434
486.657	225.641288353603
487.018	226.472411845067
487.379	227.757713616941
487.739	227.662506744412
488.1	228.848111165828
488.461	233.23144451459
488.821	235.352954739391
489.182	239.610564565474
489.542	243.681266376505
489.903	246.095712485049
490.263	249.759447842799
490.624	253.789402800337
490.984	251.31112506398
491.345	253.350276642036
491.705	254.685990017454
492.065	251.181163320186
492.425	250.397074004023
492.786	250.619620514161
493.146	246.670834208301
493.506	246.353083205229
493.866	244.280143525858
494.226	242.126352341578
494.586	243.868819219875
494.946	244.356449372221
495.306	247.873195416689
495.666	250.684195290857
496.026	251.521826129358
496.386	255.495876905398
496.746	257.331086476159
497.106	260.845994290805
497.465	266.862347336892
497.825	273.09704072831
498.185	280.612923379063
498.544	282.91765569778
498.904	279.111389215098
499.264	278.615628201443
499.623	279.690302399155
499.983	280.574123665014
500.342	277.085856170706
500.702	271.352685932955
501.061	272.640549568833
501.42	277.51918378898
501.78	280.642232296552
502.139	279.355794654769
502.498	277.87920157431
502.858	278.230227213526
503.217	281.461927928035
503.576	285.794772337131
503.935	286.833885934471
504.294	287.18911552427
504.653	287.75336593742
505.012	286.195021697711
505.371	288.687038835466
505.73	292.981936295005
506.089	295.408286277178
506.448	296.649596479673
506.807	297.512476795784
507.166	296.808438326203
507.524	299.174443892066
507.883	297.873284652616
508.242	294.012210712367
508.601	292.97248714865
508.959	298.073080613121
509.318	299.156444187915
509.676	302.600100493147
510.035	306.217350620168
510.393	306.556327141784
510.752	307.797719136942
511.11	306.810092022476
511.469	302.126445261641
511.827	305.136329403729
512.185	308.472854910342
512.544	308.190540863841
512.902	311.052630450905
513.26	313.559159574106
513.618	315.881126364831
513.976	314.504701591661
514.334	312.132423895268
514.692	313.265761248296
515.05	316.94776731907
515.408	319.620321728376
515.766	326.659315417525
516.124	333.220452182138
516.482	339.774199267536
516.84	344.041760285679
517.198	346.451119019537
517.556	347.924391005411
517.913	350.338239957167
518.271	349.472773427898
518.629	347.819561656822
518.986	346.631075989352
519.344	345.035790271279
519.701	344.789439689134
520.059	345.671031862579
520.416	345.45387970308
520.774	344.721590615583
521.131	349.982175591485
521.489	359.955654876566
521.846	367.680449398634
522.203	375.109785117636
522.561	377.835411270339
522.918	376.414865620519
523.275	378.37808184718
523.632	379.975914402573
523.989	377.893587680136
524.346	378.668567686949
524.703	380.801108049075
525.06	386.551753546019
525.417	393.546728206861
525.774	395.729477627011
526.131	395.142377342823
526.488	400.067596487368
526.845	403.008843269128
527.202	403.162657646447
527.559	403.36703245452
527.915	408.566176929874
528.272	418.413437782969
528.629	425.838728803018
528.985	428.219560609435
529.342	433.308052833234
529.698	439.128858180125
530.055	444.151367948582
530.411	442.375638439153
530.768	438.49360741411
531.124	436.325932230212
531.48	435.603647547605
